location,source
"Saint Peter Parish, Montserrat",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/130311209_424790585346128_8639168336872483486_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=iRgNBdh-OhkAX-N1p9I&oh=43abb6db701713593510451b4f27ea4f&oe=6070F38B
"Пушкинский, Russia",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/158345876_290357895777271_8655003090334079364_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=tUEosQSwuVwAX80ikow&oh=93d833a9149183890900315ed58330e7&oe=6072A473
"El Progreso Department, Guatemala",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/156333521_1422846418054049_6839200640783200763_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=GBSvQeo5148AX-P6A8m&oh=6f28c6ff6eb7db3c5362587a3204d186&oe=6074446D
"Zambales, Philippines",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/145153736_115801090455332_5173138709744364425_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=2JaWOC0JoqoAX-mrrtn&oh=b144894de53854b3c82e4237d4abe31d&oe=607104C2
"Plymouth, United Kingdom",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/155907292_471928910854926_405299951593385656_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=76um10l9tWcAX94vAbr&oh=e26e833e4ff93204aea3390fbb6b31be&oe=6070BB79
"North Kalimantan, Indonesia",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/146897131_873781783378548_5934663187150620120_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=wiRMlMzjBgUAX_kzod7&oh=7195e41ab877dd83459b35618e4a4684&oe=607485E1
"Vologda Oblast, Russia",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/140570243_433277117817448_1582383591475712290_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=K5mBg22lKYUAX_lNWPx&oh=e27df570af6c79e25612d09631a2f89f&oe=6073751C
"Jiangxi, China",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/155825013_1053071048508533_3576108954670491825_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=FJCnVR4JQvUAX87PwzL&oh=7c2dc92e5a6bed02839815305037fad8&oe=6073A1DA
"雲林縣, Taiwan",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/143389217_713802789290582_6493334587797295922_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=wdZYnzNJty8AX9kkROh&oh=53738e59177c3631da204e57092d3b3c&oe=60743B52
"Uşak, Turkey",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/157044639_1072617656565825_6412037509038097797_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=g7DD-mBRGY0AX_TNmKG&oh=ab6a88d0466d1f9ecbe9dc3fbbf6eebc&oe=60724432
"Departamento La Paz, Bolivia",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/156552242_201457598425706_7530007160267234105_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=R7Kjdh1K2YgAX8SvoRR&oh=ffaaf77bc3f113bd83dda2750b63ae9a&oe=6070CD3D
"Manyara Region, Tanzania",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/155912465_168002134995236_6371157136650178336_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=s5PACogQ8MoAX8Bto13&oh=cbadbde5aa3b8977eaa18094fd674eb4&oe=60734A53
"Jilin Sheng, China",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/130305868_399087104630098_7332964667889287893_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=5Ym2uqjAv_wAX_dBDJY&oh=e1455b93026b5f04c02954912dc91990&oe=6072937A
"สมุทรปราการ, Thailand",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/158901456_741811423184562_6257730491201224855_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=6CpuT17fT7QAX9Nuo3Q&oh=f0a351d8b947709a03cfb8048a9f0d6a&oe=607431D2
"Chang Wat Nakhon Nayok, Thailand",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/158270058_1231816553900520_4880124108474789518_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=ppGCSrf3PWsAX_S1d5S&oh=bd9ad659f676984d14c508a59bf81914&oe=6073D16A
"Zamboanga Peninsula, Philippines",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/135746104_174250017770542_2742388274438182927_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=mr_pHtcIa5sAX9tlv-7&oh=5f4a7788883890aa6e966b68f822be8f&oe=60740CD4
"Yangpyeong, South Korea",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/132010168_213642746968286_5596026376123112913_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=ILwgkUN7pV0AX8PFov9&oh=15e163fe423f9103f75a3f040755a843&oe=604B72FD
"Mkoa wa Kati, Uganda",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/144852241_1405353543137329_2262177389687886966_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=H7oW-c9kKCEAX9OFArc&oh=e63afa2b8e1eb5f66d001cc03fb97c1d&oe=6073466F
"Frederiksberg, Denmark",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/102645354_2693916007553747_2832955582351842426_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=JsyiSx_6usMAX96M1RE&oh=b02b7df61239368a4f829cb28185f8c7&oe=60721A29
"Faxe, Denmark",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/90211586_684179158996711_5579746931605405241_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=Mqe8nUYfZEUAX9eA0YR&oh=af3b184c311cd64a34851354ad3e7daf&oe=6073F3D2
"Departamento de Cortés, Honduras",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/156740847_3761318497238889_1271645508711704163_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=GkbLF7x15rUAX9SfkM-&oh=9d5c824e2b07a5a2190423a74136d0ee&oe=60718495
"Région Flamande, Belgium",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/152606883_349623462851000_1586439296749564968_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=RRZ04gCNmv4AX9Jj9uT&oh=f0efb94209dece4577bf211cc65e157a&oe=607220EB
"Radovići, Montenegro",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/153113505_449752273039865_1905317950888895914_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=yjmBL0kpGwsAX8QB3vK&oh=30d2cd3bffab8fdd22cfe7746ba33b91&oe=607115CC
"දකුණු පළාත, Sri Lanka",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/154350607_475598660486640_2476122603842646800_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=AXrRoD6cWoUAX8GdHRD&oh=fd433324efd410411695bdb80996129d&oe=60719A42
"Kinshasa, Democratic Republic of the Congo",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/143729233_759502861331580_3309731129950647599_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=6o6mEzcf9N4AX9-fWGs&oh=c06fc12d166243a05f8739d5760597ec&oe=6073C311
"Brazzaville, Republic of the Congo",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/126269820_724052264893602_7186740903791532563_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=EyliyF1Z9GsAX8sslRO&oh=e81a05ece05db61ae5c0c18e7aa9710c&oe=60724A54
"León, Spain",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/152779534_358786565131778_6811511850297193772_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=wJ68cGJhaygAX-NGrwr&oh=624bac830d3b4952daf44cd2e9fec51f&oe=60731C02
"Barranca, Peru",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/82008551_156722449083503_5624263343702431843_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=cOWusMi0ZZMAX9XnklJ&oh=cf00762530b6333d53703bfae4c257b4&oe=607190EE
"La Massana, Andorra",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/146416559_781917989088989_979114629520126409_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=GfANv1njSJwAX8RT4gB&oh=51cf2cb50490f8570e3c4253053df930&oe=6074DA97
"Occitania, France",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/139543380_801227173815417_639453859756928373_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=GqOLCxdH_80AX8787RM&oh=f01f9e83b56e88a36835f21bf53cd4ac&oe=60751246
"Saare County, Estonia",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/146653015_1888550117963555_4571908938870613352_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=iGQynNpRW6sAX9Kb338&oh=4011abc84002da4fba344475499283a1&oe=6072AB2A
"Saare maakond, Estonia",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/125191866_395156671845911_8502928369757532374_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=HiYMgFRuVJEAX-nZp2S&oh=a878e2819f6a2a19a6bbe1b25261ed2f&oe=60723E27
"Pärnu County, Estonia",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/108736579_121273489359086_8269317077370981288_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=vG3erv9FW-0AX-0xvJ_&oh=8b5309c647d90bbc78d8295754d930cf&oe=60731C4C
"Volyns'ka oblast, Ukraine",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/146861179_3753041914785341_5854095137925359870_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=MK2Wx-n2ZvcAX_-yahU&oh=be46ff4fee3760e122cdee34ce2eedad&oe=6074B5B5
"Ternopil's'ka oblast, Ukraine",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/146085297_760486221544311_5386325094528758625_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=1KTDicIkfUMAX-1-slr&oh=f0010c39d7db060f008e431403e41996&oe=6072812A
"Keszthely, Hungary",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/135002715_433536068005944_3229653908633871849_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=OYdykyPQASMAX8xkKJe&oh=70718073f82df0e5b907cb07c6670d86&oe=60723AB4
"Hévíz, Hungary",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/152397303_245771883890304_6264786983247697920_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=PeyKhSJhIiMAX9g1bLs&oh=0ccee51eb87cb87153027bd9ebe2141b&oe=6072771E
"Gyenesdiás, Hungary",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/150749448_113092780791139_4297139703744787628_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=YQaGtCBvbPgAX-Aq_35&oh=bd7a70cb9c0908b4f5608706febb4848&oe=6074C316
"Dihok, Iraq",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/156012826_397926048225814_6299387570475063341_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=enIE74DB6TEAX8xYK4H&oh=a4a39910e6f798eb62c879ca7edb3907&oe=60735A83
"Comoé District, Côte d'Ivoire",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/155855687_245651017230496_2100043167653382435_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=izD2mkIZCYoAX_8TIoO&oh=e6a9f65fccd9cf764ff83b1418c73f72&oe=60739EB2
"Umm Salal Municipality, Qatar",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/148252560_2812489245690243_8582333534595872716_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=OqVNBh0brf8AX92bPvG&oh=2267a28cf8b855ba5fb6f57ef9731005&oe=60718EA9
"San Miguel Department, El Salvador",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/129396082_484561502507850_6934109323605270935_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=hlWlaospQZwAX_js8-a&oh=23df6055d42251b3806f8188dde7b6c7&oe=60746F16
"La Paz, El Salvador",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/117101278_740231340123397_5593620572570293194_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=iJKKDGLSqyQAX_l0Al7&oh=a1629b13d805fe215c674bb3a4ef4b47&oe=60743289
"Santa Ana, El Salvador",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/83929975_274430713536108_9102803709820120358_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=jyZCmwv0V2AAX9yFWv6&oh=5967a34e55f18f37796c9b14d90a1553&oe=6071734D
"Región IV-B, Philippines",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/141844900_709612249724593_949536137183247197_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=XK8dmPjYEesAX9oIzTl&oh=12a801b5879cdd1718d0eaf9bbd99916&oe=6074613A
"N'Djamena, Chad",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/157072582_845222163002857_1051199823723181878_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=9kz_Q8e6ufUAX9hwE_k&oh=91241d729fded2f66ef97e48d8914158&oe=6071AE77
"إنيدي, Chad",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/153777053_234578888355729_5775607309432716707_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=lA2p6uhR_3kAX_dlFOY&oh=018808f3de0a0139d70df3d1f1f4583b&oe=6074DB8F
"Alsóörs, Hungary",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/158114211_728327507849577_5001196977433644233_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=6_y3Ttud8b4AX8a2X7A&oh=ff419fff6251269da0f72761196467ed&oe=607316A6
"Balatonalmádi, Hungary",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/158419737_854886355074982_4583759236493027459_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=TNMGG1PU8_IAX9DVOt6&oh=e6867899547501a1de7671a3e3fbfa9b&oe=60722A97
"Balatonföldvár, Hungary",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/155226526_762921704332123_3585914625971870593_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=tK8SPysGhxkAX-_l2ZA&oh=053b83db3abb91f270228fdcb95faa62&oe=6074F212
"Isztimér, Hungary",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/152067416_429913988432037_1970198917817495243_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=_b0JGBEJORcAX_Ua8WK&oh=7e2df94d4a08f8fb6990e82d33355b86&oe=6073C3D3
"Porva, Hungary",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/150240524_164913728583940_4185256847366740456_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=AWpacDAjxwYAX-Q_dD2&oh=8201faca31c938377c7bbdb71cad9b95&oe=60749C77
"Tacna, Peru",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/150650865_239967297625083_7752500362542227890_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=uQj0BJ8lLuUAX94hTvB&oh=9fa3823f864558d9854b7a4edaae2342&oe=607201CC
"Yangzhou, China",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/157095087_112445160871181_8475577464915660046_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=oPZM4Wzm2A0AX-u_QEE&oh=96196d924b4aaf8d0eb0b5c1637897d7&oe=60755015
"Orth an der Donau, Austria",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/155526775_3712047425583098_3008359270566802358_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=1vX_pHeiTzcAX820kwv&oh=8b00695b333759cbc59ed7cf95434654&oe=6072FA96
"District des Lagunes, Côte d'Ivoire",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/157378627_1850488331800082_1590514735506180673_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=09K9pTF59QoAX8a5-wr&oh=f259224a85e6b07254b1a3a1bee17208&oe=607454F1
"Uasin Gishu County, Kenya",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/145320388_252755726223438_1569214983636701554_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=VWtMG8Ao57cAX8uEOVy&oh=3205668052e9a25c1ed82d0360999ab7&oe=60722B64
"Alicante, Spain",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/106925584_314576849928615_1853124172491339033_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=OlJfpG06c20AX_hve0T&oh=f3a2cf45f53aa4e0f857259789f499e9&oe=6074CBB9
"Risskov, Denmark",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/158876260_786013275375466_672532460321201804_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Qbk6naLc0MMAX8LzJ8g&oh=bb01565245ac8fd079cdd250ca8e553f&oe=6072B9F5
"Højbjerg, Denmark",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/158791362_892051424964851_7261266265974981386_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=mhlYUJlvaXwAX_SdCbe&oh=547566c471ab456e2848462057029b42&oe=6071E0E9
"Aarhus Municipality, Denmark",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/156692618_300131844784482_4799585323465236029_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=tfHv88rmJ60AX-BEk24&oh=d60e59ae1100b8bce686b3e2436d6581&oe=6072049E
"Szarvas, Hungary",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/159902262_429133324851418_9019353774950020812_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=sBKkNslf4SoAX8jXnsO&oh=e1c4acf3c10ab9dddce2af6d5c93b311&oe=60735B2A
"Szántód, Hungary",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/158179605_516065026454020_7921230522350251146_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=u-YFNQC95q0AX80r5rA&oh=5a6ddab24098f2531d518de0d1163e97&oe=60732074
"Nomós Ioannínon, Greece",https://scontent-iev1-1.cdninstagram.com/v/t51.2885-15/e35/159227627_469507384177355_5138917926928679699_n.jpg?tp=1&_nc_ht=scontent-iev1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=LY-4XEANfcUAX-eanRZ&oh=666ccbaaf87014959a80053a3a13f959&oe=60729F33
"Lourinhã, Portugal",https://scontent-iev1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/157033872_192730002187814_8915378071223172144_n.jpg?tp=1&_nc_ht=scontent-iev1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=C5ei9TpSs4wAX9VbIYJ&oh=85faef38b444b41f357c570ece07d8ae&oe=607278D4
"Heilongjiang, China",https://scontent-iev1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/157430318_284414309733136_3538328549611097564_n.jpg?tp=1&_nc_ht=scontent-iev1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=tZ85BtJG0lkAX8yqUh-&oh=02062ffdead3f946b83c229140ed8c8c&oe=60731BE8
"Baishan, China",https://scontent-iev1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/156131746_271979431194688_2699525358435663813_n.jpg?tp=1&_nc_ht=scontent-iev1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=NuhJ3Cuo0gsAX97QAAb&oh=e2348e30035e91bb8f644da68f79bc34&oe=607337BF
"Тошкент, Uzbekistan",https://scontent-iev1-1.cdninstagram.com/v/t51.2885-15/e35/156616836_789627631644521_1335874877860729599_n.jpg?tp=1&_nc_ht=scontent-iev1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=ZgfVT8EZeMsAX-qI90B&oh=d809ce714308f5339c01a4db5658495a&oe=6073DF8A
"River Nile, Sudan",https://scontent-iev1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/158538073_194386612026046_4028703284767371693_n.jpg?tp=1&_nc_ht=scontent-iev1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Wl2uHqA9eHAAX-v4wEP&oh=2370b323e221b430e0c0e13788f54afa&oe=6074C843
"Al-Hasakah Governorate, Syria",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/157830711_2861449800789596_4636284762789121062_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=p9G9aZQR6UEAX_NGJ2r&oh=b41abd4b5a4ac85bdc5ff71e1649e639&oe=6073E090
"Terre-de-Haut, Guadeloupe",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/158110385_427269578537111_7536017685784932637_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=R8boXmggTrYAX88uROu&oh=4b120a3f5d79a5c82115bf9bf33fa044&oe=6074125F
"Győr, Hungary",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/153274211_2897557820487185_364921976144831838_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=HZ8YYPDkqlwAX_EfxPc&oh=e32ef5b22559913dc8502d5c54fd5495&oe=60758979
"Verőce, Hungary",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/152833948_221443753040534_1085053636477671180_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=H51mfYBg3AYAX8eRnt1&oh=3c9495c9bb75c7263a61c8af54ece91f&oe=607524CD
"Kırklareli, Turkey",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/157696204_279707486923494_3284717133355886467_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=NgisPQMzXz8AX9rfcRl&oh=10c84e9bba1d6d808e0a8a9136171437&oe=607464DB
"Takamaka, Seychelles",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/148275960_865309077600934_171748375124649600_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=ktilcVUTpWYAX9Gor-Y&oh=79769dc296334e44071fa77a77865a87&oe=607452EB
"Gorj County, Romania",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/158538073_275259917331556_2034840366418443507_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=ab5sXek-Ai4AX_yZXKr&oh=0b92e15ee0f710f262decdb7307f732d&oe=607436E7
"La Unión, El Salvador",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/154679991_1588247621361112_4383786666384073688_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=948K3M94z5oAX-x8u1g&oh=56d453ce12b57082ebde807413292d51&oe=6073A7C2
"Pyhtää, Finland",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/147374748_445112933498858_6884884188509495282_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=663ICJ4I_DsAX-m-TLb&oh=bc8ea0ab535978c9c994adae22bb8c98&oe=6074FFB1
"Tammela, Finland",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/145711566_109424111154793_8681713961503981581_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=u5xnsk57aaAAX-XDM7N&oh=0e031aa6a4792c67161522aabb209271&oe=60732A43
